112,9251522.972,786043.102,579.609,TN
113,9251519.536,786050.190,580.719,TN
114,9251516.386,786057.411,581.696,TN
115,9251513.112,786064.595,582.575,TN
116,9251508.951,786055.579,581.157,TN
117,9251512.133,786048.353,580.551,TN
118,9251515.300,786041.104,579.781,TN
119,9251514.207,786024.894,576.796,TN
120,9251510.972,786032.097,578.270,TN
121,9251507.724,786038.648,579.357,TN
122,9251504.555,786046.539,580.674,TN
123,9251500.352,786037.529,579.434,TN
124,9251503.476,786030.291,578.721,2024_07_12_-_SDP_19_-_AÇUDE_3_ST
125,9251506.763,786023.118,576.586,TN
126,9251509.975,786015.843,576.148,TN
127,9251505.660,786006.763,576.458,TN
128,9251502.480,786014.059,576.009,2024_07_12_-_SDP_19_-_AÇUDE_2_ST
129,9251499.237,786021.244,576.399,TN
130,9251495.985,786028.473,578.468,TN
131,9251491.714,786019.532,576.288,TN
132,9251494.908,786012.314,576.431,TN
133,9251498.209,786005.021,575.895,TN
134,9251501.329,785997.781,576.718,TN
135,9251497.008,785988.786,576.754,TN
136,9251493.833,785995.977,576.357,TN
137,9251490.661,786003.204,575.617,TN
138,9251487.450,786010.459,576.427,TN
139,9251483.194,786001.367,576.205,TN
140,9251486.349,785994.247,576.208,TN
141,9251489.632,785986.957,576.342,TN
142,9251492.757,785979.800,576.606,2024_07_12_-_SDP_19_-_AÇUDE_1_ST
143,9251488.473,785970.653,576.550,TN
144,9251482.011,785985.111,576.107,TN
145,9251478.818,785992.367,575.617,TN
146,9251474.578,785983.406,576.031,TN
147,9251477.773,785976.128,576.182,TN
148,9251481.023,785968.913,576.411,TN
149,9251484.145,785961.646,576.636,TN
150,9251479.946,785952.616,576.994,TN
151,9251476.683,785959.843,576.649,TN
152,9251473.501,785967.113,576.356,TN
153,9251470.251,785974.233,576.022,TN
154,9251466.026,785965.275,576.331,TN
155,9251469.235,785958.071,576.629,TN
156,9251472.417,785950.823,576.889,TN
157,9251475.616,785943.552,577.118,TN
158,9251471.331,785934.515,577.197,TN
159,9251468.128,785941.791,576.955,TN
160,9251464.901,785949.002,576.826,TN
161,9251461.666,785956.260,576.540,TN
162,9251457.449,785947.236,576.551,TN
163,9251460.586,785939.962,576.844,TN
164,9251463.782,785932.750,577.216,TN
165,9251467.019,785925.540,577.533,TN
166,9251462.784,785916.497,577.797,TN
167,9251459.518,785923.750,577.377,TN
168,9251456.320,785930.960,576.999,TN
169,9251453.097,785938.126,576.727,TN
170,9251448.818,785929.173,576.760,TN
171,9251452.068,785921.886,577.139,TN
172,9251455.218,785914.687,577.562,TN
173,9251458.417,785907.463,578.100,TN
174,9251454.164,785898.394,579.016,TN
175,9251450.903,785905.665,578.152,TN
176,9251447.758,785912.914,577.434,TN
177,9251444.457,785919.583,577.023,TN
178,9251440.167,785911.057,577.414,TN
179,9251443.423,785903.892,578.038,TN
180,9251446.670,785896.681,578.684,TN
181,9251449.875,785889.368,579.486,TN
182,9251445.550,785880.325,580.201,TN
183,9251442.428,785887.640,579.598,TN
184,9251439.173,785894.815,578.956,TN
185,9251435.915,785902.036,578.128,TN
186,9251431.669,785892.946,578.740,TN
187,9251439.754,785882.072,579.880,TN
188,9251444.686,785878.579,580.386,TN
189,9251420.988,785887.168,578.723,TN
190,9251413.902,785880.057,578.874,TN
191,9251406.941,785872.941,579.183,TN
192,9251399.873,785865.803,579.429,TN
193,9251392.861,785858.693,579.690,TN
194,9251386.836,785852.560,579.680,TN
195,9251376.517,785847.752,579.437,TN
196,9251367.466,785843.595,578.996,TN
197,9251358.345,785839.379,578.587,TN
198,9251349.244,785835.195,578.248,TN
199,9251340.187,785831.005,577.824,TN
200,9251358.977,785809.067,576.648,TN
201,9251364.583,785811.294,577.254,TN
202,9251373.581,785815.657,577.974,TN
203,9251382.693,785819.771,578.972,TN
204,9251391.741,785823.982,579.791,TN
205,9251403.182,785829.313,580.790,TN
206,9251408.327,785834.529,581.313,TN
207,9251415.361,785841.608,581.525,TN
208,9251422.967,785849.430,581.486,2024_07_12_-_SDP_19_-_AÇUDE_SUPRESSAO_ST
209,9251429.438,785855.907,581.152,TN
210,9251436.412,785863.028,580.852,TN
211,9251443.103,785870.123,580.485,TN
212,9251439.087,785872.932,580.302,TN
213,9251437.002,785879.236,579.976,TN
214,9251434.729,785885.532,579.362,TN
215,9251429.755,785889.073,578.854,TN
216,9251425.835,785885.068,579.099,TN
217,9251427.870,785878.616,579.604,TN
218,9251429.976,785872.160,580.020,TN
219,9251432.075,785865.718,580.443,TN
220,9251425.061,785858.600,580.699,TN
221,9251423.029,785865.030,580.226,TN
222,9251420.906,785871.461,579.846,TN
223,9251418.807,785877.915,579.384,TN
224,9251411.900,785870.825,579.513,TN
225,9251413.938,785864.487,579.988,TN
226,9251415.990,785857.950,580.473,TN
227,9251418.030,785851.447,581.075,TN
228,9251411.061,785844.306,581.247,TN
229,9251408.961,785850.712,580.596,TN
230,9251406.917,785857.268,580.058,TN
231,9251404.747,785863.620,579.676,TN
232,9251397.771,785856.533,579.957,TN
233,9251399.924,785850.196,580.329,TN
234,9251401.917,785843.680,581.054,TN
235,9251404.068,785837.190,581.219,TN
236,9251400.362,785833.448,580.869,TN
237,9251396.839,785838.472,580.742,TN
238,9251393.356,785843.406,580.354,TN
239,9251390.748,785849.415,579.911,TN
240,9251389.834,785848.386,579.928,TN
241,9251392.707,785843.146,580.330,TN
242,9251394.334,785837.320,580.604,TN
243,9251396.030,785831.514,580.626,TN
244,9251386.983,785827.276,579.747,TN
245,9251385.331,785833.087,580.060,TN
246,9251383.709,785838.986,579.929,TN
247,9251381.968,785844.791,579.760,TN
248,9251372.874,785840.595,579.347,TN
249,9251374.560,785834.809,579.405,TN
250,9251376.253,785828.947,579.258,TN
251,9251377.955,785823.077,578.809,TN
